TCGA-38-4631-11A-01D-1756-05	TCGA-50-6591-11A-01D-1756-05	TCGA-50-5931-11A-01D-1756-05	TCGA-44-6145-11A-01D-1756-05	TCGA-50-5936-11A-01D-1626-05	TCGA-44-6148-11A-01D-1756-05	TCGA-50-6594-11A-01D-1756-05	TCGA-44-2668-11A-01D-1551-05	TCGA-44-2665-11A-01D-1551-05	TCGA-73-4676-11A-01D-1756-05	TCGA-50-5933-11A-01D-1756-05	TCGA-44-5643-11A-01D-1626-05	TCGA-44-5645-11A-01D-1626-05	TCGA-44-2656-11A-01D-1551-05	TCGA-73-4658-11A-01D-1756-05	TCGA-50-6592-11A-01D-1756-05	TCGA-44-6778-11A-01D-1856-05	TCGA-44-6144-11A-01D-1756-05	TCGA-50-6593-11A-01D-1756-05	TCGA-44-6146-11A-01D-1756-05	TCGA-44-6147-11A-01D-1756-05	TCGA-44-2662-11A-01D-1551-05	TCGA-44-2659-11A-01D-1551-05	TCGA-50-5939-11A-01D-1626-05	TCGA-05-5420-11A-01D-1626-05	TCGA-38-4632-11A-01D-1756-05	TCGA-50-5935-11A-01D-1756-05	TCGA-49-6745-11A-01D-1856-05	TCGA-50-5932-11A-01D-1756-05	TCGA-50-5930-11A-01D-1756-05	TCGA-44-2655-11A-01D-1551-05	TCGA-49-4488-11A-01D-1756-05
cg06325540	0.912206529982869	0.765846706588794	0.89335812953037	0.845085723609489	0.890937973098584	0.836454824393593	0.875781725780743	0.876713252012714	0.891863336696111	0.838431641506068	0.861380919873937	0.914831198098183	0.861552493897087	0.905392095491059	0.801601963605824	0.908861171336896	0.879116567762778	0.939736887594388	0.923745882431302	0.908737691998732	0.92172770651757	0.817637597146865	0.910663278851793	0.76358519295629	0.899794891158213	0.904014972212051	0.873178425856357	0.856713600287247	0.837140163797846	0.905803031137711	0.827606149526196	0.853559310168916
cg06645921	0.183440726137714	0.210484892088012	0.17612162163805	0.163237641920507	0.271372240922967	0.243945058615462	0.303558446806829	0.30275867384122	0.295363738668463	0.174052420721467	0.210440307471742	0.248896666117895	0.371123726190736	0.261680494207206	0.225773746652449	0.103989328378416	0.221591912553242	0.266960268996171	0.229845134050447	0.291211080264132	0.208782993536153	0.0960179107166433	0.212276939882654	0.157693589551421	0.270152734257817	0.320390030816391	0.202538348487403	0.34068986103417	0.162330843446846	0.267832328028459	0.167581795550891	0.297661990303421
cg27235955	0.745845731624581	0.772286988682571	0.763990631549742	0.793010754594682	0.692794095462698	0.738316797063807	0.759031191047737	0.808817261856566	0.795594925085395	0.740106040238897	0.764029348821004	0.74505491720787	0.679437212366524	0.854707977220755	0.729389151169433	0.780759517653539	0.763966752504163	0.751482712009879	0.738414905593871	0.758121665632598	0.713765959367518	0.765152894150974	0.775043019488481	0.779880332362595	0.732137230291543	0.76297061295596	0.678911728783902	0.712009471673977	0.757848605737554	0.839864774427138	0.74060609356469	0.712402754200666
cg02455203	0.940217366704102	0.961736013341173	0.942498518191058	0.957942395766734	0.956796054407019	0.940060912900873	0.942139002175274	0.963499647590289	0.955675925515032	0.957514641006783	0.924030377875783	0.944140593843573	0.963377341416443	0.960532065572133	0.957333827660572	0.953097788814341	0.972222739905412	0.953064066735524	0.962219245313864	0.958700443028935	0.955909390291668	0.965558659195214	0.967519813792679	0.952753200981322	0.938877754769444	0.952372271939967	0.964688609890211	0.958115134179473	0.960726931869814	0.967608011008661	0.972835180642474	0.954060802108829
cg09367046	0.0390312131286255	0.0288835197732437	0.029733273970406	0.0281285731077816	0.0309666504620701	0.0324079601661016	0.0442563486479576	0.0394551008733972	0.0328896098122913	0.0399204576095588	0.0345409727550871	0.0261240760926326	0.0236533452564089	0.0319808746698093	0.0250762273200916	0.0569807024737069	0.0518681089124896	0.0247393003987842	0.0407938232469121	0.0337218794249859	0.0275958503824951	0.0281205857017226	0.0294264509376962	0.0347228732395622	0.0285823556872547	0.0230916221312667	0.0283414615152679	0.0357514830200487	0.0314565979672707	0.027672590129852	0.0312092131603566	0.0314289116986731
cg16306654	0.185631835228177	0.242316220153538	0.192939363191139	0.315777692668262	0.19059996437832	0.19634653749903	0.208451683798948	0.241405513284883	0.207906623553853	0.264713465558187	0.220033100787205	0.218097537876079	0.210934185419744	0.193223604041502	0.300347050166107	0.206635154170313	0.232539453442804	0.249083559476797	0.314883052222698	0.194830499244428	0.282877806426433	0.235253275000304	0.181763304135999	0.247615009349882	0.145765246595801	0.283668561157503	0.234905517208608	0.206005464100817	0.210068793771962	0.394671393920856	0.219442755459613	0.177907047192646
cg16051558	0.0178177845392764	0.0434230945136336	0.0231540499572226	0.0299212473747415	0.0154825834635867	0.0249380994034629	0.0225588732701634	0.0293152474353427	0.0141281656044505	0.0266708672579417	0.0290617477107676	0.0168910210450415	0.0199987286276729	0.0199129635584003	0.0279915200057654	0.0219712756463074	0.0290847435345426	0.0485337279405624	0.0353752246019241	0.0300457219863877	0.0285307254614975	0.0207813215982014	0.0150257061767401	0.0177775292459544	0.0161656544726566	0.037688159574656	0.0277020416860085	0.0236737461036393	0.0235155198535376	0.0325495951043474	0.0198056976604553	0.0200306625685575
cg04492193	0.609776198623351	0.654467887251243	0.728559199804961	0.679088640031996	0.621126827822932	0.661796634677972	0.624671766576808	0.640646070453521	0.681881031306531	0.668604297053597	0.707799280790699	0.646910454139464	0.738706674748639	0.578967761811824	0.673580669626211	0.658335833200946	0.722660409088349	0.65722077893276	0.666582580676062	0.706709411056313	0.660285921333117	0.735467641614978	0.718204287569347	0.716501257176933	0.627648792126314	0.693337566510156	0.686818780780423	0.679364082738774	0.620473117933967	0.696397600706466	0.622963207915553	0.637630206350229
cg23332817	0.0333500675941015	0.0377402487992188	0.0461785704657244	0.0449636410522224	0.030452778579645	0.0380941950372901	0.0322528115985094	0.0373593767113284	0.0419427251917734	0.03806224426198	0.0295333046673081	0.0294806665646464	0.0356771805394892	0.0410936495871064	0.0392305580993465	0.0381580780425094	0.0344219136170699	0.0405011479881246	0.0396739953872437	0.0538600892379503	0.040174643849789	0.0356972141095186	0.0394671640208838	0.0310466569855919	0.0393460377516847	0.0416395499537169	0.0504462051344392	0.0331467139550717	0.0430806490920936	0.0351305510417221	0.0382485630549986	0.0428968871343639
cg03877767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20638582	0.675507943983639	0.609893529422075	0.554727764179658	0.713312894760379	0.558140570110324	0.64099523724907	0.637942831383823	0.634962366592524	0.628396841405693	0.585076282297597	0.641906771074039	0.79512143720255	0.533787442478301	0.665700342579988	0.768248717600286	0.569997547908858	0.634836359609729	0.730129086296147	0.733233299732524	0.725129120692189	0.577147913780597	0.644392519739266	0.662916696442212	0.562849184034821	0.588632391677824	0.72721428091885	0.666255603664709	0.631137216805208	0.648353322139983	0.774228839705901	0.608692703978841	0.70491524823914
cg20638583	0.802572804818808	0.843117732953545	0.880382643812383	0.846123832716737	0.809544770872987	0.794475828403227	0.878459886420153	0.833811168722268	0.839044933235493	0.84197752797155	0.757095321495852	0.886503615259724	0.822825400720639	0.887412759332826	0.877585722463275	0.842104265797191	0.80045637917856	0.82538772535779	0.914771483648762	0.815235812003127	0.882890643484516	0.834434858311573	0.827030864408782	0.814692834966465	0.849232064215923	0.895487707731278	0.886961199246949	0.837171521092167	0.802369227802207	0.82894366753225	0.863920256362028	0.871388838568684
cg14043104	0.653904694134414	0.629851575141473	0.593335015543265	0.69901919061031	0.626808894155752	0.638418112458344	0.637754164682429	0.668588812002727	0.71570956474339	0.63974137198782	0.719823205793219	0.674469759883898	0.645989054525753	0.76243850302078	0.652901301718556	0.415764912986864	0.710006323331295	0.72257607001085	0.722540503033667	0.69660468656235	0.629703040543562	0.725603307366104	0.743969027557762	0.633023499925305	0.713639316524666	0.699850828575348	0.569363913991597	0.693850036544269	0.643181519470871	0.703892556309773	0.612953886671769	0.673198393299644
cg08920252	0.977839001441022	0.955328359042577	0.984707818216613	0.973584335373227	0.976673441676761	0.974870790034279	0.983513305591791	0.985667245900539	0.971390658878847	0.967284483438458	0.959543426395735	0.956334150722659	0.977608304982014	0.971090119393213	0.950060560131784	0.969991162242475	0.979468971175955	0.980155739561601	0.982445762412847	0.976460882706985	0.967984824394975	0.971253373181734	0.948468719796809	0.977874248451766	0.98097135367192	0.982632222554986	0.969330121641047	0.947129502803428	0.936955899028676	0.94442659342082	0.967339820171846	0.93564694118769
cg22971720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg19218082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg19754520	0.622452103380343	0.600705832163416	0.498742723799571	0.55057389346177	0.469708617861359	0.333654848700083	0.522024660510637	0.585353876221407	0.578359725977496	0.46581159664341	0.567025215362874	0.569071909458431	0.382487322317106	0.312861486599157	0.62650039594077	0.519754467498865	0.554360611539069	0.587899899668386	0.572735024839089	0.5700400144593	0.411071562526286	0.478857070460129	0.600094120023328	0.581681062765205	0.516313639544428	0.535346202226433	0.495900664224056	0.537161239061986	0.556933162139151	0.685159522186031	0.490869005807806	0.680537960905926
cg24848467	0.843095084204871	0.810409284464807	0.899456172455515	0.838005178979574	0.844213960136608	0.859880920678151	0.843036444470011	0.752305981976436	0.753880314224687	0.859245947860218	0.826536485935242	0.855414103889131	0.823838677918262	0.788314599015062	0.793672453189387	0.796257427166526	0.80055714890701	0.87052896686011	0.850377491057745	0.868057161567691	0.824469414513612	0.674218353642227	0.737776571967873	0.818947999205088	0.824961439604763	0.867111813652254	0.865535852477207	0.840657832621625	0.533873111590217	0.811857466979404	0.744747040837946	0.846285578488872
cg12704098	0.939563947153683	0.939381638715829	0.934038294243509	0.927457980166522	0.914774156992012	0.94073796603339	0.941472026814586	0.944605715493641	0.94634346664975	0.920583565121023	0.901308342191601	0.932721136861515	0.865999868771757	0.941809139066718	0.933443949901785	0.922266063194708	0.935274929985669	0.923930049111734	0.936697935449967	0.922625577574819	0.944480364525161	0.952973608849555	0.945254371253384	0.94016360750056	0.943630922920103	0.92915589343331	0.923719664754461	0.941321100541966	0.941492598659507	0.947898270905032	0.951220867270307	0.92542086061963
cg02538774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg10896456	0.846570641580759	0.826367897507677	0.891418128457884	0.938247425577996	0.848250590780062	0.833918136359688	0.889741588262592	0.91176592074162	0.921078910749248	0.865265991912243	0.846097907092201	0.896378410333672	0.873408332577474	0.929492109104199	0.865238121219313	0.867005135446346	0.883955790988915	0.869679241566937	0.773172282503967	0.883801794889973	0.933858664345799	0.915221089147087	0.903526085629994	0.876691125860639	0.878706527935615	0.946682457966482	0.872445216274102	0.8618415596405	0.895314284826042	0.869758351000445	0.927083486947391	0.873451392102782
cg25513635	0.18839856047327	0.196684673655712	0.275232863153785	0.226303176266667	0.190166891287141	0.24957406160991	0.255390142754272	0.211458862958229	0.209345028145561	0.146598569321588	0.18432436277615	0.217413543725484	0.212372686104092	0.17401538771899	0.260753153113563	0.128296904904173	0.224542781591432	0.224352177883744	0.302235571112379	0.239910055646001	0.15985880433371	0.21307744059596	0.19819052341468	0.255701899058575	0.28260128729047	0.18712783851343	0.341479695024158	0.278504463447453	0.201691737240974	0.227483464072208	0.212670932681525	0.233677426638737
cg25820693	0.0699263002650863	0.0696049098602493	0.0725416502371449	0.0673372621841033	0.0671395079009554	0.0647550610431291	0.0483883198566278	0.0363126341991317	0.0451081510003498	0.0484173709451597	0.0907270168234554	0.0557437412759846	0.0706629550969814	0.0371937938830378	0.063719271582284	0.051581673250612	0.0648441263449888	0.0733544612132178	0.0590018604656691	0.047863468749554	0.0742886908175795	0.0880145150734952	0.0595278879165655	0.0473635876898152	0.0729240086834066	0.0621014303537535	0.0667609230074786	0.057546690278807	0.0623536865776974	0.0687371696435444	0.0397997309552701	0.0574599493721956
cg24179483	0.0194862712652126	0.0223229673144996	0.0209264286756653	0.019969261373292	0.0201232013096124	0.0181190614310368	0.0168583278467237	0.0256417370436804	0.0224333850076842	0.0232618721689411	0.0410752700284029	0.0183904850565231	0.0158435382258651	0.0197247656062774	0.0197048409288051	0.0178086382086966	0.0178525147882559	0.0199057920089137	0.0180334359912853	0.0174673522649266	0.0184594724809671	0.0255997877969414	0.0210312311115832	0.0292810341920317	0.0157692245598473	0.0193948817908132	0.0176840635753476	0.0160072901709206	0.0246826595340126	0.0179082762650978	0.018858964234832	0.0269170375348532
cg02538772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg18439833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg04093349	0.606953191634045	0.507408459083303	0.535514061134844	0.612098663627662	0.531114459590783	0.487431729011409	0.565798221614088	0.688620894198005	0.605717508773594	0.524535264031111	0.635195443909115	0.532476766807406	0.449868330405488	0.665203175877544	0.597478987573327	0.553951121420527	0.540755996839314	0.523023039913815	0.554247610045425	0.591439087118197	0.526986596096709	0.588657810131077	0.576065684330614	0.509729581687357	0.584056091358218	0.579051650200426	0.559571908782275	0.538392395148772	0.54515480369644	0.599307580501183	0.562690718087323	0.595134545358915
cg05551889	0.0374529896224389	0.0443622950166286	0.0346054525338357	0.0296212311465014	0.0311623928878105	0.0340550724134136	0.0304087665440149	0.0315072334049604	0.0415948544758038	0.0405619229350983	0.0460423336792605	0.0448317401186846	0.0367768402449332	0.0248929162975021	0.0935433933505705	0.0351098607968734	0.045630406769406	0.0336140640263115	0.0397929403583515	0.028824390348857	0.029744591456175	0.0306099045714734	0.0301883918307287	0.0361794891371588	0.0335078090913151	0.0314887137039151	0.0295958641691036	0.0418762987568052	0.0360916548278151	0.0313599314158375	0.0441303325439528	0.0629582032794371
cg03898962	0.68743403863842	0.672915850650227	0.735457946126742	0.724040644991831	0.699508643480435	0.684030608537756	0.679565655013349	0.650439755046529	0.661052648307519	0.664237114826445	0.678380573437671	0.750723193123343	0.702662402624968	0.736119409601811	0.691193450371986	0.758583061891521	0.782270522751274	0.767060641804176	0.759176942618444	0.772996194462821	0.728167285691969	0.645986887775614	0.675969754617662	0.72949428249872	0.689909441364724	0.699335939207348	0.74977076420222	0.672955417007718	0.664621674089428	0.764937066185597	0.675435572096691	0.681868019076772
cg24193422	0.938343017586794	0.932296761043346	0.949659593982557	0.948242998578975	0.945105609924102	0.950463082897963	0.945845333924039	0.953037235617791	0.939033413610543	0.918817787900514	0.936010251862656	0.942895599266645	0.948118044128369	0.956422833722966	0.939374513675557	0.922097830624509	0.948456606525858	0.934410246335631	0.952001935578578	0.930812744659386	0.947672993922108	0.936292883436389	0.946455657966774	0.953103186431546	0.957172063976146	0.94912764452383	0.938259659470492	0.927438710190107	0.929934616239647	0.927025787518844	0.957675777336431	0.922305524771946
cg00412294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13561792	0.778870657918427	0.811683878658113	0.843251165008267	0.813399855833889	0.841922918592076	0.727865802472365	0.863801822334929	0.904253773506521	0.867793013083608	0.853167518856351	0.759549815187645	0.852767421999546	0.863301212365462	0.900399554786405	0.852735169826267	0.859132776347877	0.857288942493741	0.839182717400596	0.899209806211214	0.81425231262932	0.815261363448641	0.888780566115923	0.878825353985232	0.877085236575382	0.875496884333497	0.833181496945899	0.806299303171521	0.784071028462006	0.828288098706757	0.839739146612867	0.891376331986304	0.814928702852225
cg23346787	0.786100701736105	0.925259340472825	0.86830604040561	0.818914355908632	0.953963380198902	0.909268220947883	0.908674697896451	0.950698625238745	0.938789512871495	0.82590576874975	0.838423645891722	0.897664092824006	0.805061610128082	0.917489350592329	0.914341745649473	0.826003203859604	0.757730280666384	0.803697850022235	0.853960193805534	0.84682661672675	0.855559828828175	0.911105182673307	0.942162209845201	0.958708545092066	0.908601316517345	0.877983711754425	0.876278438591486	0.848635538144184	0.812867351030003	0.76136360243137	0.94790298961313	0.832638871898705
cg08617346	0.870701869648178	0.771539906306932	0.803135234135035	0.842780583083859	0.836479614152554	0.788094021749309	0.816216005693508	0.840696827599953	0.790920545673355	0.905057735977826	0.875605077071202	0.745610176270795	0.855889168344762	0.847181361041551	0.804377409576071	0.774937163849806	0.837575103528177	0.82469537379376	0.850089601435389	0.796762771435532	0.826277718913893	0.793266530949583	0.8618818312813	0.856433852809176	0.801859743535288	0.887949430355076	0.849749860559168	0.801594488287509	0.774189110778656	0.857548944749854	0.817201358675326	0.870118274542968
cg18603581	0.944348892306584	0.930787905102397	0.935623556469005	0.95191712652073	0.910941278388546	0.922357814951288	0.940639227154005	0.962600836011927	0.934701889118074	0.919986453518093	0.892521093126351	0.937552568283821	0.963085181896003	0.944394855169357	0.900772226022372	0.942870150011634	0.919899269809417	0.930993126139697	0.937743043915734	0.902951246061265	0.947959874709165	0.928625554710055	0.941194539246848	0.938716243729124	0.904313745106715	0.947030983522749	0.930039869377607	0.921602230951824	0.910488012106761	0.941458308019434	0.945294144742625	0.918783192101393
cg08318587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25580656	0.738019299223647	0.683162717453165	0.685842697624522	0.808366945684733	0.677190882668466	0.633385738687592	0.817019625759998	0.832788308388334	0.753219531014287	0.691338358106148	0.788483119474386	0.715645386069666	0.717858888980465	0.884384585589807	0.768799575859299	0.864927811552989	0.712356223755824	0.822668738914451	0.820584270030271	0.754092057293128	0.730555510815214	0.724931321151689	0.848649938477176	0.665307914356592	0.77735982413443	0.843732238119521	0.713623535955349	0.717556761233743	0.715792819309087	0.805386786996461	0.637324602515135	0.721939107661339
cg23811117	0.87107295626144	0.927516755911928	0.924830265074776	0.889588854806627	0.88880450652157	0.904002037712228	0.873759891501345	0.932658492333649	0.924347979961031	0.906205817619481	0.921948114002551	0.926073496210655	0.89837261768675	0.932243202921757	0.847289179165216	0.859407250764449	0.906601909699134	0.89765734079471	0.849507719204451	0.905537065752124	0.917885747858012	0.874231625293489	0.90603818243652	0.864481475854333	0.848217456885568	0.922404220164673	0.908436102518181	0.918813150235959	0.906478929750212	0.94202725248325	0.897163012925922	0.919254350681852
cg08434594	0.0227546526277028	0.0242799509171301	0.0188263386571434	0.0204639276501119	0.0202400561305682	0.0236912863155121	0.0210456366347038	0.0200120663584154	0.0190090513218446	0.0637701462624097	0.0251110260482103	0.0202810923893013	0.0234741901965287	0.0151255412885245	0.0249551948334725	0.0345710343388101	0.0201498020339904	0.0256529461260689	0.019520332888924	0.0348844010516677	0.0227086725161691	0.0186151579169547	0.0234543347564335	0.0185791332060021	0.0219208920870372	0.0190300607404167	0.0208685003825839	0.0219569942815794	0.0230628216775702	0.0222178129726609	0.021161172468933	0.0259557981796302
cg13559099	0.0195698248063426	0.0242039936750387	0.0145334534427577	0.0166664178331724	0.0149085173240827	0.0210344713381749	0.01440345809108	0.0167832073001618	0.0230404716677131	0.0295120648782228	0.021438999649288	0.0154908014582385	0.0188966718535611	0.0133378823201447	0.0206794255084252	0.017541498569975	0.0182966051654825	0.0204896985988896	0.017126972985849	0.0302951235838238	0.0142502723797433	0.0218899348759507	0.0170555809467174	0.0140117611575075	0.0155002966531034	0.0167218224877612	0.0173736440534273	0.0196412102249371	0.02637136696358	0.0170051687539834	0.0159600798248618	0.0224771078224494
cg20862283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22902977	0.923944699888224	0.920730592933301	0.927925760135215	0.927261245977532	0.917581012646115	0.89703655793749	0.879367262542007	0.941080983842207	0.95790139207031	0.923060158407761	0.864339712871086	0.923642142752873	0.926650234539158	0.952159703454199	0.913287821327857	0.909642582195272	0.912042666126581	0.935571236311579	0.927318538132836	0.91356048496889	0.932154147556064	0.950325701677958	0.954163380840448	0.932818604794107	0.958081773854732	0.93458067656284	0.942803537390561	0.928264031616232	0.932703015389559	0.893721218626097	0.945489360865069	0.930089193913726
cg03706273	0.0410156473779347	0.0245832787043798	0.0222952010097901	0.0243246007360959	0.0365588864151544	0.0635943209230229	0.0660543934625579	0.027364450134084	0.0181534118504851	0.0354668320712545	0.037694027296797	0.0423621818254876	0.0198341219258727	0.0329396615500984	0.0515157842673232	0.0376771087538522	0.0438017157208876	0.0443150184356404	0.0249530073882127	0.0748793011731608	0.0281504613181334	0.0229569978600548	0.0147420492158686	0.0262509356337032	0.0541710458942081	0.0275066012426083	0.0317572533244851	0.0650475119967894	0.0555342385519174	0.0257455507769569	0.0145744003664995	0.105930809549047
cg20499730	0.938017402868279	0.935493094148824	0.935350874131632	0.924576546780549	0.911195167858729	0.833274460481518	0.937604675550077	0.944504829263221	0.960225410288676	0.899974605728948	0.880826153228629	0.911711105273954	0.920185539900014	0.931639231906891	0.920950390511415	0.919436379518339	0.916245227256976	0.934563333903467	0.918214664757174	0.913737100608257	0.864798452774877	0.945783599343551	0.935798690185967	0.936687655320731	0.929676619965893	0.920868108764992	0.908211363248476	0.90239713450969	0.928338215586196	0.895407658460544	0.955288496572563	0.931368843448384
cg22870710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg25851488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg00035326	0.0958710092451505	0.0864609350280446	0.0963584777334426	0.0896101536046863	0.0524100087280487	0.090848242691733	0.0667922922452334	0.0895485964408925	0.0713918814859596	0.0699170394013054	0.0746950069613121	0.067471181186697	0.0795568310572629	0.0654110527988711	0.0706764576540306	0.113195849741398	0.0831338771322456	0.0795464239415352	0.0802567996278588	0.0485929183718353	0.0622638005328921	0.0709999650984953	0.0893736834491125	0.0763280700233778	0.0641976983779358	0.0670473674733394	0.0748060989112153	0.0749045260088867	0.0784341462006543	0.0557881642301684	0.0752721174010115	0.050019284116063
cg09665160	0.856617148894546	0.916278645636059	0.920183707313298	0.923962575544689	0.936779262483855	0.907038752548699	0.910962265956483	0.906836989928496	0.919113859446781	0.880172526992459	0.862583503909879	0.8799103848364	0.92203633101762	0.941752961391163	0.924565067422797	0.849784105978382	0.886510593827766	0.87284168405334	0.92082808525871	0.903190594708209	0.902243122765049	0.936069769384963	0.917032009962993	0.881097710973204	0.888864296276336	0.922781163500019	0.885639681637931	0.893671314934232	0.888883679773672	0.914889173120354	0.905261712279023	0.910955868842365
cg10911354	0.66055471893294	0.775475655442936	0.674220505237012	0.728502042145772	0.691699190031813	0.785448399973845	0.720396579328058	0.742637001462754	0.643748179207117	0.795067017078329	0.721877145582622	0.730830793542053	0.692774684571567	0.75050131119907	0.761698098810007	0.835001788594395	0.771896339702991	0.717250491789256	0.785882060585571	0.698820769115728	0.703526685112642	0.72755937499756	0.754207651937191	0.747566544210288	0.723181851467361	0.797326407611547	0.740092820235587	0.725797133896677	0.676889699122448	0.777942289459857	0.71906880388725	0.625472929175518
cg24845734	0.0138051431618345	0.0143022344050263	0.0171292259546777	0.0147234234589169	0.0160169401605183	0.0186928791462687	0.0170622083208261	0.0151515319335961	0.0146063351322558	0.0189461448878984	0.0141732010061512	0.0190260188573542	0.0204931844276157	0.00984376598182703	0.0174742431977499	0.0291770639877336	0.0264030945495889	0.022346985946894	0.014161986920775	0.014298869955861	0.0181767971561009	0.0141155115759551	0.0103832343727592	0.0150576549354195	0.0146567182730704	0.0147831096841855	0.0146995293581574	0.0188674632129676	0.0194329748174215	0.0165297720519469	0.0150925768930123	0.0189419408523841
cg03048457	0.97977841950818	0.978675469959786	0.979537948004359	0.981099847514031	0.974457320942385	0.97762102506765	0.982286356557727	0.983898146519228	0.98131245124165	0.938440025529815	0.981916918122689	0.982510135411076	0.978269204737394	0.987351783731263	0.978622485399273	0.978777431357985	0.980999743523525	0.967332571417632	0.97364965076851	0.978073968796803	0.980881994228289	0.984651482734011	0.984724219252909	0.983542375086139	0.980288942228351	0.982498335548348	0.97854498301679	0.979158161647633	0.978764541367235	0.975466310042909	0.985537755171417	0.977230194891009
cg14140379	0.679761107593741	0.696642243955943	0.762120983632868	0.610627540389511	0.632653095796671	0.599046988627085	0.685015463131465	0.714227128158794	0.656433688163021	0.586954508197798	0.640145022934687	0.539093608138652	0.62958375225259	0.759832723636723	0.697960675406386	0.60406830496318	0.661944619715275	0.644355998358687	0.783103479891757	0.701524605923862	0.568003253947619	0.724873028907678	0.680318486499635	0.704169396769485	0.672660106755219	0.675378776161715	0.707196158365012	0.626709175294609	0.672299492793802	0.582918406768901	0.706052284018132	0.713860201414928
cg26068180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg09616959	0.0768125722548304	0.062113766063721	0.106985361434315	0.0545351357407605	0.0727578241587442	0.0682486343628061	0.0749872894039499	0.0975589320042804	0.0387442079388287	0.0942197467639517	0.0623025646621925	0.0707572463253826	0.0717278037248366	0.0596829898454155	0.104705438499544	0.0662696628389853	0.0529149366586232	0.0962479813797172	0.0866844290131978	0.088957774204585	0.0728486185321414	0.0609034744678814	0.0666815668168192	0.0720708754295689	0.0913046105616147	0.0824957666642322	0.0879799430562782	0.0634547494761194	0.100279998865266	0.0646258197667164	0.0724618701542731	0.0935488567945755
cg19623877	0.0500134643513172	0.0348005521119025	0.0374855625374883	0.0395038318026443	0.0349321390351206	0.028896469641279	0.0338627633111541	0.0533739797194902	0.0439068432833813	0.0373570799188887	0.0319823156450138	0.0309091502360144	0.0331591800657805	0.0371568059675691	0.0336617064354132	0.0350936261695799	0.0310055427261287	0.0408967759800348	0.0334002453566513	0.0275811131949926	0.0357870649870006	0.0521372323120899	0.0480093734416599	0.030256048343278	0.028950992828294	0.0356457640444089	0.0264235324369424	0.0345150233062553	0.0339000822723815	0.0349979942975061	0.0390106030936203	0.0324887856618811
cg09101894	0.689832758561177	0.743992199251662	0.814510886015823	0.719177144660818	0.659700228558347	0.748266578144356	0.654693950019568	0.593690721120842	0.654465401381026	0.762082408442046	0.702178615498913	0.709732396666101	0.682165482018315	0.701898891474912	0.665654489284731	0.635202869949952	0.682120865125772	0.581326564292204	0.814616371307717	0.53492208127838	0.750679262947601	0.714078146834392	0.719659515197662	0.700117425716589	0.724959712673641	0.675247430623118	0.711322325331298	0.668115409230159	0.676225565382685	0.7413074644739	0.65414154721288	0.649814853488314
